lady,2,0.4,0.37
lady,1.6,-0.4,1
lady-killer,-1.74,0.77,1.23
lag,-1.4,-1,-1.1
lake,1.5,1.2,0.1
lame duck,0.96,-2.12,-1.59
lamp,1.7,0.2,-0.1
land_grnd,1.7,0.9,0
land_nation,2.2,1.4,0.9
land_prperty,2.3,1.5,0.6
landlady,0.28,0.81,-0.82
landlord,-0.11,0.98,-0.83
lane,1.1,-0.28,-0.58
language,1.6,1.1,0.5
languid,-0.26,-0.35,-0.66
large,0.7,1.2,0.2
lass,1.56,-0.41,1.45
last,-0.4,-0.4,0
late,-0.7,-0.2,-0.6
late,0.4,0.3,0.1
later,0,-0.7,-0.6
laud,0.63,0.83,0.4
laugh,1.7,1.6,1.8
laugh at,-1.29,-0.13,1.16
laugh with,2.45,1.4,1.62
laughter,1.7,0.7,1.2
laundromat,0.02,-0.52,0.54
law,1.5,1.8,0.8
lawbreaker,-1.74,-0.25,0.77
lawyer,1.3,0.8,0.9
lawyer,0.82,1.7,0.6
lawyer's office,0.31,1.63,-0.09
layman,0.77,0.15,-0.02
lay-off,-1.94,0.74,-0.18
lazy,-1.74,-1.61,-1.17
lazy,-1.5,-0.6,-1.1
lead,1.53,1.73,0.77
lead,0.8,1.5,0.8
leader,2.06,2.72,2.21
leader,1.3,1.5,1
leadership,1.6,1.3,1
leap on,-1.65,-0.31,1.35
learn,1.7,1.1,0.8
learn_of,1.5,0.1,0.3
learning,2.1,1,1
leave,0,-0.1,0
leave,-1.24,0.51,0.28
leave,0.9,0.6,0.3
lebanese,0.19,-0.02,0.35
lecher,-1.6,-0.65,-0.22
lecture,-0.35,0.46,0.21
lecture,0.44,0.7,-0.76
lecturer,0.87,1.11,-0.36
leer at,-1.16,0.21,-0.72
left,0.5,-0.4,0
left_hand,1.3,0.3,0.8
leg,1.5,1.1,1.1
legislature,0.83,2.32,-0.17
leisure,1.5,0,0
leisurely,0.7,0,-0.6
lemon,1,1,0.5
lemur,0.6,-0.1,0
lend money to,0.93,1.03,-0.27
length,0.6,0.2,-0.2
lenient,0.7,0,0
leper,-1.3,-0.2,-0.3
leprechaun,1.62,0.84,1.07
lesbian,-0.46,-0.4,0.7
less,0.2,-0.9,-0.4
lesson,1.14,1.05,-0.25
let,1.3,0,0.5
let down,-1.66,-1.08,-0.38
letter,1.4,0.1,0.2
liar,-2.36,-0.57,0.64
liberal,0.8,0.8,0.37
liberalize,1.6,1.3,1.9
liberate,1.28,1.58,1.05
libertine,0.6,0.15,2.1
librarian,1.15,-0.3,-1.48
library,1.66,1.17,-2.05
library,1.6,0.9,-0.3
library assistant,1.2,-0.52,-1.01
lie,0.8,-1,-1
lie to,-2.26,-0.37,0.24
lie_on,1.5,-0.4,-0.6
lie_to,-0.8,-0.1,0
lieutenant,-0.28,1.14,1.23
lieutenant governor,0.96,1.24,-1.21
life,1.7,1.1,1.1
life,1.7,1.2,1
life_of_party,2.4,1.4,1.9
lifeguard,2.03,1.78,2.34
lifer,-0.67,-0.8,-0.51
lift,0.93,1.23,1.3
lift,1.1,1.3,0.9
light,1.7,1.2,0.6
light-hearted,1.44,0.49,0.77
like,1.3,0.1,0.4
like,2.29,1.14,0.7
like,1.8,1.3,0.9
likely,0.5,-0.3,0
limit,0.8,0.2,0
limit,1,0.8,0
line,1.1,0.4,0.1
line_phrase,1.3,0.3,0
linebacker (football),0.75,2.02,2.08
lineman,0.64,1.44,1.27
lineman (football),0.51,1.76,1.94
lingering,0,-0.4,-0.7
lion,-0.1,1.6,1.3
lips,1.7,-0.2,0.8
lipstick,1.1,-0.2,0.5
liquidate,-2.08,0.92,0.63
liquor,-0.6,0.8,0.4
listen to,2.16,1.07,-0.36
listen_to,1.5,0.2,-0.1
literature,1.7,1.3,1
lithuanian,0.57,-0.14,0.01
little,1.6,-1.3,0.4
little,0.8,-0.3,-0.2
little,0.9,-0.8,0.5
little brother,1.56,-0.41,1.88
little sister,1.57,-0.22,1.33
live,2.1,1.1,1.2
lively,1.86,1.31,2.13
living room,1.78,0.06,-0.61
lizard,-0.8,0.2,0.1
loafer,-1.21,-1.63,-1.4
loan shark,-1.79,1.4,0.5
loathe,-1.82,0.01,0.15
lobbyist,0.4,0.91,1.46
local,1.4,0.1,0.2
locker room,0.36,0.49,1.56
lodger,0.72,-0.25,-0.05
lofty,0.5,0.7,-0.3
logger,0.84,0.68,0.45
lonely,-2.22,-1.74,-1.68
loner,0.02,-0.84,-0.96
lonesome,-2.01,-1.64,-1.82
long,0.2,0.5,-0.3
long,1.1,0.9,0.6
longshoreman,0.27,0.51,0.1
look at,0.89,0.43,0.19
look away from,-0.82,-0.44,-0.59
look_at,1.2,0.2,0.6
look_seem,1.6,0.9,0.5
lookout,0.27,0.26,0.73
lord,1.14,1.98,-0.89
lose,-0.8,-0.3,0.1
loser,-1.54,-1.71,-0.74
loss,-0.6,0.6,-0.2
lost,-1.4,-1.63,-0.13
lottery,-0.4,-0.4,0.1
louse,-1.73,-1.01,0.02
lout,-1.22,-0.78,-0.24
love,2.94,2.37,1.18
love,2.4,1.9,1.9
love,2.3,1.4,0.9
loveable,1.6,0.2,0.8
loved,2.89,1.97,0.45
loved one,3.21,2.61,1.32
lovely,0.9,-0.3,0.5
lover,2.49,1.64,1.52
lovers lane,1.78,0.82,0.32
lovesick,-0.39,-0.77,0.17
low,-2,-1.68,-0.81
low,0.2,-0.7,-0.4
low,0.1,-0.1,-0.4
lowlife,-1.66,-1.64,-0.66
loyal,2.17,1.65,0.01
loyalist,-1.42,-0.18,-0.26
luck,1.4,-0.3,0.2
lucky,1.73,0.63,0.72
lull,0.43,0.41,-0.89
lumberyard,0.65,0.72,0.69
luminous,1.1,0,0.5
lummox,0,-0.8,-1.2
lunatic,-1.49,-0.59,0.95
lunch with,1.95,0.92,0.63
luncheon,1.19,0.17,0.17
luncheonette,0.85,-0.11,0.32
lunchroom,1.21,0.49,1.73
lure,-0.69,1.21,0.42
luscious,1.3,0.1,0.7
lush,-1.51,-1.32,0.11
lust for,0.48,0.21,1.23
lustful,0.43,0.7,1.39
mace,-1.79,0.72,1.11
machine,1.5,1.5,1.3
machine shop,0.64,0.88,0.93
machine-gun,-2.3,-0.25,0.78
machinery,1.6,1.4,1
mad,-1.57,0.31,0.91
mad,-1.3,0.6,0.7
madam,0.55,0.54,-0.52
madman,-1.73,0.14,0.92
madwoman,-1.29,-0.86,1.25
mafioso,-1.37,1.72,-0.08
magic,0,-0.7,-0.2
magician,1.37,1.06,0.68
magistrate,-0.45,2.02,-1.66
maid,1.31,-0.96,0.28
maid of honour,1.94,-0.19,0.37
maiden,1.68,-0.82,0.85
mail carrier,1.34,0.02,-0.06
mailman,1.48,0.15,0.03
maim,-2.42,-0.57,0.9
main,1.1,0.5,0.4
major,-0.66,2.07,-0.16
major_opinion,0.4,1.1,0.4
make,1.6,1.2,0.9
make business proposal to,2,1.84,1.21
make eyes at,1.2,1.03,0.02
make fun of,-2.65,-0.72,0.47
make love to,2.76,2.2,1.52
make out with,2.66,1.97,1.21
make up with,2.69,1.77,0.33
make_do,1.7,1.6,1.1
make_ready,1.3,1.4,1.1
malcontent,-1.32,-0.37,-0.33
male,1.37,1.57,1.46
male,1.4,1.3,1.3
male,1.2,1.51,1.09
malign,-1.64,-0.19,0.34
malingerer,-0.95,-0.28,-0.72
mall,0.9,1.15,1.45
mallet,0.6,1.8,0.2
maltreat,-1.77,-0.2,0.66
mama's boy,0.4,-0.82,-0.9
man,1.2,1.2,0.8
man,1.12,1.24,0.65
man_man,2.3,2,1.6
manager,0.83,1.55,0.53
manageress,1.33,1.27,1.01
manhandle,-1.6,0.4,1.25
maniac,-1.68,0.2,1.43
manipulate,-1.72,1.22,0.53
manipulative,-1.59,1.07,0.64
manipulator,-2.09,1.6,0.95
mannequin,0.34,-0.39,0.24
mansion,1,2.11,-1.02
manufacture,1,0.6,0.6
many,1,0.6,0.7
map,1.4,-0.1,-0.2
march,0.9,0.3,0.3
march with,1.17,1.36,1.44
marine,0.47,1.25,1.55
marine corps enlistee,1.62,1.54,1.96
marine corps officer,1.21,2.29,1.51
marine corps reservist,1.8,1.42,0.86
maritimer,0.94,-0.19,-0.28
mark,0.4,-1.4,-0.7
mark,1.1,0.6,0.4
market,1.4,0.7,0.9
market,0.98,0.63,0.87
marksman,-0.43,2.37,1.55
marriage,1.8,1,0.8
marriage counselor's office,0.13,0.6,-0.42
married,1.53,0.93,0.21
marry,2.33,1.6,1.15
marry,2.1,1.1,1
marshal,0.73,2.1,0.88
martyr,1.76,1.01,-0.38
masculine,1.7,1.4,1.2
masculine,1.03,1.45,1.09
masochist,-2.06,-0.27,-0.05
mason,0.68,0.87,0.21
massage,2.1,1.15,0.32
massage parlor,1.02,0.17,-0.33
master,0.12,1.27,-0.52
master,-0.89,1.74,0.54
mastermind,0.85,2.04,0.58
mate,2.32,1.18,1.23
material,1.8,1.3,0
maternity ward,1.84,1.15,1.15
mathematician,1,0.74,-1.1
matriarch,0.9,1.17,0.53
matron,0.77,1.34,-0.85
matter,0.8,0.5,0.4
mature,1.8,1.2,0.2
mature,2.12,1.73,-0.06
maul,-2.58,0.47,1.65
maverick,0.44,1.13,1.58
may,1.5,0.1,0.5
may_as_well,0,-0.4,0
may_perhaps,0.1,0.2,0
may_permit,1.1,0.6,0.3
mayor,0.74,1.68,-1.05
mayor of large city,1.08,2.38,-0.52
me,1.3,0.3,0.8
mealtime,2.06,0.91,0.4
mean,-2.29,0.17,0.46
mean,0.6,0.3,0.1
means,0.7,0.3,0.1
meat,1.9,0.5,0
media mogul,-0.16,1.49,0.43
medic,1.95,1.46,1.07
medicate,1.51,1.43,0.03
medicine,1.9,1.5,0.4
mediocre,-0.8,-0.85,-0.52
meek,-0.46,-1.51,-1.16
meet,1.8,0.4,0.7
meeting,1.1,0.3,0.9
meeting,0.76,1.16,0.42
melancholy,-0.97,-1.01,-1.12
member,1.9,1.4,1.3
memorial service,0.1,0.81,-1.59
memory,1.5,1.1,0.3
menace,-2.02,0.89,1.06
menace,-1.7,0.26,1
mennonite,1.11,-0.62,-1.23
men's room,0.21,0.14,0.19
menstruation,0.2,0.3,0
mental case,-1.27,-1.2,-0.04
mental hospital,-1.1,0.25,-0.29
mention,0.8,-0.1,0.2
mentor,0.8,1.4,0.8
mercenary,-2.2,0.31,1.95
merchant,0.72,0.9,0.48
merely,0.7,-0.2,0
mermaid,2.42,0.2,2.42
merry,2.39,1.94,1.48
mesmerize,0.43,1.16,-0.08
metal,1.6,2.1,-0.4
metis,0.87,-0.29,0.09
middle,0,-0.3,-0.2
middle_aged,0.4,0,0
middle_class,1,0.4,0.7
middle-aged,0.39,0.6,-0.26
middle-class,0.82,0.42,-0.01
midget,0.62,-1.01,0.33
migrant,0.44,-0.38,-0.07
mild,1.1,-0.4,-0.5
mile,0.1,0,0.1
military base,0.29,2.13,1.73
military school,0.08,1.75,0.44
milk,2.1,0.6,0.4
milkman,1.41,-0.01,0.08
millionaire,0.9,1.3,0.5
millionaire,1.06,2.47,0.23
milquetoast,0,-1.4,-0.9
mimic,-0.86,-0.28,0.93
mind,0.85,-0.1,-0.13
mind,1.7,1.4,1
miner,0.59,0.3,0.22
mining engineer,0.95,0.98,0.04
minister,1.6,1.1,1
minister,1.65,1.59,-0.53
minister of health,1,2.16,-0.96
minister without portfolio,0.47,0.09,-0.6
minor,0.37,-0.94,1.84
minute,1.8,1.2,0.9
minx,-0.7,-0.8,0.9
mischievous,-0.4,0.28,1.51
miser,-1.2,-0.3,-1.17
miserable,-2.29,-1.54,-1.25
miserly,-1.71,-0.97,-0.98
misfit,-0.64,-1.05,0.73
misinform,-1.75,0.12,0.16
misjudge,-1.47,-0.26,0.16
mislead,-1.89,0.09,0.4
miss,0.42,0.29,-0.22
miss,-0.4,-0.3,0.2
miss,1.01,-0.42,1
missing,-0.7,0.2,0
missionary,2.75,1.06,0.01
missionary,1.9,0.8,0.3
mistress,-0.74,-0.36,1.05
misunderstand,-1.01,-0.18,-0.23
mla,-0.23,1.62,-0.7
mob,-1.7,2.28,1.95
mobile home,-0.44,-0.71,-0.21
mobster,-2.13,2.08,1.07
mock,-1.75,-0.3,0.94
model,1.1,0.57,1.99
modern,2.1,1.4,1.1
modern,1.18,0.97,1.38
modest,1.36,0.44,-0.38
mold,0.3,0.6,-0.4
molest,-3.02,0.58,0.54
mollify,-0.3,-0.4,0.1
mollycoddle,-0.8,-0.1,0.3
moment,1,0,0.4
monarch,0.31,1.48,-0.6
monastery,0.88,0.75,-1.64
monday,-0.2,-0.2,-0.1
money,1.5,0.9,0.5
monitor,-0.34,0.59,-0.42
monk,2.14,0.14,-1.91
monkey,0.2,-0.7,1.6
monopolize,-1.48,1.51,0.53
monster,-1.57,2.35,1.23
month,1.1,0.5,0.5
mooch,-1.92,-1.44,0.81
moody,-1.35,-0.46,0.3
moon,1.4,0.6,-0.6
moppet,0.05,-0.9,0.8
more,1.1,0.7,0.2
more_than,1,0.6,0.4
morgue,-1.16,0.11,-1.83
morning,1.4,0.5,0
moron,-1.08,-1.81,-0.53
mortified,-2.31,-1.52,-0.7
mortify,-1.93,0.75,0.59
mortuary,-1.16,0.2,-1.95
moslem,-0.1,0,0
mosquito,-1.7,-0.4,1
motel,1.01,0.02,0.19
motel owner,0.41,0.18,-1.14
motel room,0.43,-0.54,-0.16
mother,2.62,1.77,0.56
mother,1.9,0.7,1.1
mother,1.66,1.41,-0.11
mother (my),2.64,1.45,0.43
mother in law,-0.06,0.28,-0.67
mother-in-law,1.05,0.95,0.81
motor,1.5,1.6,0.9
mountain,1.3,2,-0.6
mountie,1.53,1.95,0.96
mourner,-0.14,-1.15,-1.42
mournful,-1.79,-0.9,-1.99
mouth,0.6,0.7,0.8
mouth off to,-1.61,0.21,1.53
mouthpiece,-0.23,-0.12,0.68
move,0.6,0.8,0.7
moved,1.71,1.2,0.17
movement,0.8,1.1,1.2
movement,1,0.7,0.9
movie,1.36,0.64,0.86
mp,0.27,1.86,-0.74
mpp,0.24,1.42,-0.73
much,0.4,0.4,0.1
much,0.2,0.5,0
mug,-2.73,0.67,1.38
mugger,-2.75,0.45,1.24
mumble to,-0.93,-1.45,-1.37
mummy,-1.19,1,-2.4
murder,-3.51,0.86,1.07
murderer,-3.12,1.3,0.51
murderess,-2.6,0.92,0.76
murmur to,-0.32,-0.74,-1.3
museum,1.79,0.94,-1.67
music,1.9,0.8,0.9
music lesson,1.23,0.3,0.01
musician,1.46,0.58,0.87
musician (classical),1.83,0.6,0.72
muslim,0.46,0.1,-0.3
must,-0.2,0.9,0.2
mustache,-0.4,-0.9,-0.4
mutilate,-3,0.5,1.1
mutual fund manager,0.88,1.61,0.31
my_own_tongue,1.7,1.5,0.5
myself as others see me,1.78,0.86,1.56
mystic,0.07,0.8,-0.41
mystify,-0.15,1.08,0.91
naacp_er,0.3,0.4,0.9
nab,-0.8,0.97,1.09
nag,-1.7,-0.16,0.3
nail,-1.2,1.25,1.01
nail,1.3,0.9,0
naive,-0.84,-1.3,-0.2
naked,0.9,0.1,0.7
name,1.1,0.2,0.4
name,1.5,0.7,0.3
nark,-0.71,0.79,0.61
narrow,-0.5,-0.4,-0.5
narrowminded,-2.23,-1.49,-0.99
nasty,-2.18,-0.4,0.61
nasty,-1.4,-0.1,0.4
nation,2.2,1.7,1
national,1.4,0.8,0.8
nationalism,0.5,0.9,0.4
nationalist,0.1,1.5,0.86
native,1.4,0.9,0.5
native canadian,1.22,-0.22,0.16
native-american,1.18,-0.11,0.19
nature,1,0,0
navy,1.9,1.3,1.2
navy enlistee,1.88,1.64,1.95
navy officer,1.12,1.52,1.27
navy reservist,1.49,1.32,1.01
nazi,-0.68,1.67,1.19
near.,1,0,0
nearly,0.6,-0.1,0
necessary,0.5,0.6,0.4
necktie,0.8,-0.9,-0.5
need,0.3,0.8,0.5
need,1.4,0.1,0.22
need,1,0.8,0.5
need,0.8,0.6,0.4
needle,-1.32,0.24,0.49
neglect,-2.44,-0.11,-0.23
negotiate with,1.34,1.29,0.38
negotiator,1.95,1.87,0.91
negro,0.2,0.3,0.3
neighbor,1.39,0.25,0.11
neighbor,1.4,0.6,0.6
neighborly,2.08,0.87,0.1
neophyte,0.47,-0.27,0.1
nephew,1.34,-0.2,1.39
nervous,-0.7,-1,0.1
nervous,-1.25,-1.08,0.46
nestle,1.61,0.79,-0.23
neurotic,-1.1,-1.2,0
neurotic,-0.77,-1.1,0.5
neutral,0.6,-0.1,0
never,0.1,0,-0.1
new,2,1.1,0.8
new democrat,0.34,0.2,0.33
new year's eve,2.41,1.91,2.83
new zealander,0.79,0.1,0.3
newcomer,0.87,-0.97,0.38
newlywed,2.49,1.7,1.73
news,1.2,1.1,0.7
news agent,1.03,-0.2,-0.53
news stand,1.02,0.51,1.02
newsboy,0.96,-0.94,1.76
newscaster,1.46,0.15,0.5
newspaper,1.6,1,0.6
newspaper pressman,0.75,0.37,-0.25
next,1.2,0.5,0.6
nice,2.51,1.01,0.3
nice,2,0.3,0.4
niece,1.64,-0.33,1.37
night,1.7,0.7,-0.1
night watchman,0.92,0.32,-0.76
nightclub,1.6,1.37,2.68
ninny,-0.48,-1.36,-0.11
nitwit,-0.64,-1.56,0.45
no,-0.4,1,0.6
noble,1.88,1.34,-0.41
noble,0.13,1.48,-0.48
nobody,-0.6,-1.91,-1.07
noise,-0.7,0.7,0.9
nomad,0.54,-0.67,-0.71
non_believer,-1,-1.1,0.1
nonchalant,0.39,0.02,-0.02
nonconformist,0.47,0.48,1.12
none,-0.2,0,-0.4
nonsmoker,2.04,1.16,0.29
normal,0.8,0.52,0.28
north,0.5,0.5,0
north_america,2,1.6,1
norwegian,0.86,0.29,0.11
nose,1.2,0,0.5
nosey,-1.46,-0.47,0.3
nostalgic,1.07,0.28,-0.75
not,0,0.8,-0.2
note,0.9,0.3,0.3
nothing,0,-0.3,-0.7
notice,1.3,0.3,0.4
notice,1.35,0.51,0.32
november,0.8,0.4,0
novice,0.55,-0.54,0.77
now,1.4,0.7,0.5
nudge,0.18,0.12,0.27
number,1,0.6,0.2
numbskull,-0.85,-1.71,-0.22
numerous,0.8,1.1,0.4
nun,2.16,-0.25,-1.24
nurse,2.3,1.37,0.67
nurse,1.9,1.1,1.4
nurse,2.18,1.2,0.79
nursemaid,1.44,0.37,-0.17
nursery school,1.84,0.34,2.13
nursing home,0.17,-0.15,-2.28
nut,-0.08,-0.6,0.89
nuzzle,1.21,0.42,0.18
nylon,1.7,0,0.5
nymph,0.64,-0.48,1.33
nymphomaniac,0.06,0.23,1.83
oaf,-0.73,-0.43,-0.11
obedient,0.78,-0.31,-0.36
obey,0.94,-0.02,0.03
object,1.1,0.1,0
obligated,0.08,-0.35,-0.04
oblige,1.21,0.74,0.13
obnoxious,-2.14,-0.59,1.38
obscure,-0.2,0,-0.7
observe,0.63,0.13,-0.4
observe,1.9,0.6,0.4
observer,0.26,0.02,-0.01
obstruct,-1.41,0.67,0.7
obvious,0.4,0.1,0.1
occasion,1.8,0.5,1
occupant,0.48,-0.51,0.07
ocean,1.3,2.3,0.8
october,0.8,0.2,0
oddball,0,-0.76,0.22
of_course,1,0.8,0.4
off,0.9,0.2,0.1
offend,-1.99,0.05,0.57
offender,-0.87,0.34,1.34
offensive,-1.22,0.38,0.8
offer,1.7,-0.1,0.4
office,1.6,0.8,0.4
office,0.71,0.96,0.37
office boy,0.98,-1.11,-0.15
office_status,1.4,0,0.3
officer,1.5,2.1,1
officer,0.49,1.24,0.37
official,0.5,1.3,0.7
official,0.7,1.8,0.3
official ira member,-0.23,0.12,1.2
often,1.1,0.6,0.7
ogle,-0.44,-0.06,0.34
ogre,-1.74,1.42,-0.54
oil,1.9,1.2,0.3
oil field worker,0.56,0.23,-0.09
old,0,-1.3,-1.1
old,0.4,-0.9,-0.5
old,-0.01,-0.28,-1.85
old fogy,-0.13,-1,-2.16
old geezer,0.12,-0.81,-1.49
old maid,0.58,-1.16,-1.73
old_age,-0.3,-0.7,-0.8
old_people,0.8,-1,-0.8
old_times,1.5,-0.1,0.4
older,1.1,0.1,0
old-fashioned,0.11,-0.46,-1.51
old-timer,1.5,-0.47,-1.82
once,1,0.1,0.1
one,0.4,-0.9,0
one,1.5,-0.1,0
onlooker,0.08,-0.86,-0.42
only,0.7,0,0.1
open,1.9,0.4,0.3
open-minded,2.41,1.82,0.87
opera,0.86,0.53,-0.04
operating room,0.22,1.87,0.54
opinion,1.2,1,0.6
opponent,-0.45,0.52,0.83
opportunist,1.77,1.7,1.56
opportunistic,1.11,1.3,1.41
oppose,-0.08,0.95,0.76
oppose,0.7,1,0.9
oppress,-2.38,1.34,0.06
optimistic,2.24,1.62,1.01
orator,0.08,0.47,0.1
order,0.4,1,1
order,0.2,1.5,0.6
order,-0.65,1.32,0.58
orderly,0.6,0.5,0.5
organ donor,3.19,1.74,0.42
organizer,1.93,1.71,0.86
orgy,-0.1,0.82,2.1
original,2.1,1.8,1.2
original,2.11,1.54,1.12
orphan,0.39,-1.58,0.74
orphan,-0.1,-1.2,0.5
ostentatious,-0.76,0.12,0.79
ostracize,-1.97,1.03,0.67
other,0.2,0.1,0
other,0.8,1,0.4
ought,0.5,0.6,0.1
oust,-0.74,1.16,0.48
out,0.4,0.5,0.5
out,-0.5,0.6,0
out_gone,-0.4,-0.4,0
out_of_hand,-0.3,0.8,0.8
out_revealed,0,0.5,-0.4
outcast,-0.15,-1,-0.73
outdo,0.36,1.4,1.33
outdoors,2.87,2.41,-0.03
outgoing,2.09,1.74,1.94
outlaw,-1.83,0.72,1.46
outpatient,0.42,-0.67,-0.56
outrage,-1.55,0.92,1.07
outraged,-1.79,0.43,1.29
outside,1.1,1,0.7
outsider,0.07,-0.76,0.11
outspoken,0.72,1.35,1.44
outwit,0.28,1.16,0.91
over,0.7,0.2,0.1
over,0.5,0.1,0.1
over,0,0.2,0
overcast,-1,0,-0.4
overcharge,-1.59,0.01,0.03
overcome,-0.18,1.73,0.82
overdose,-2.61,-0.41,0.33
overhear,-0.58,-0.1,-0.06
overjoyed,2.43,1.91,1.71
overlook,-1.52,-0.1,0.03
overpower,-0.92,1.71,1.46
overrate,-0.61,0.06,0.33
oversee,-1.27,0.06,-0.29
overseer,-1.09,0.88,0.14
overthrow,-0.59,1.63,1.58
overwhelm,0.03,1.44,1.14
overwhelmed,-0.66,-0.68,0.38
overwork,-1.95,0.74,0.34
own,1.6,1,0.5
owner of a fast food restaurant,0.46,0.55,-0.18
owner of a manufacturing plant,0.47,2.03,-0.99
pacifist,1.3,-0.36,0.03
pacify,0.89,0.49,-0.39
packing plant,-0.01,0.28,0.92
paddle,-0.4,0.5,0.5
paddywagon,-0.61,1.03,0.2
pagan,-0.54,-0.02,0.06
pain,-1.3,0.2,0.2
paint,1.6,0.2,0
pakistani,0.51,-0.51,0.02
pal,2.47,1.24,1.38
palace,1.45,1.9,-0.65
palestinian,0.24,-0.19,0.16
palm-reader,-0.22,-0.05,-0.99
pamper,0.68,0.28,-0.13
panic,-1.2,-0.45,0.11
panicked,-1.56,-1.24,1.11
pansy,-0.69,-1.83,-0.11
pantry,1.23,-0.34,-0.64
paper,1.3,0,0
parade,1.94,1.26,2.35
paralytic,1.12,-0.41,-0.31
paranoid,-1.42,-1.55,0.37
parasite,-1.07,-0.45,0.05
paratrooper,-1.49,1.87,1.88
pardon,2.12,2.06,0.07
parent,1.9,0.8,0.6
parent,2.37,2.25,0.17
parenthood,1.7,0.9,0.7
parishioner,1.12,-0.73,-0.69
park,2.23,0.13,-0.51
parking attendant,0.22,-0.44,-0.42
parking lot,0.18,-0.04,0.52
parliamentary secretary,0.76,0.28,-0.16
parlor,0.86,-0.26,-1.04
parody,-0.19,0.24,0.85
parole,1.38,1.81,0.22
parolee,-0.65,-0.36,-0.26
parson,1.75,0.9,-1.47
part,1.1,0.9,0.5
parti quebecois,-0.57,0.6,0.15
particular,1.1,0.2,0.3
partisan,0.86,0.96,0.67
partner,1.98,1.16,0.93
party,2.33,1.28,2.54
party,1.8,1.6,1.6
party animal,1.2,0.45,2.56
pass,1.2,0.3,0.3
pass,0.64,0.73,0.66
pass_by,0.8,1,0.9
pass_the_test,2.2,1.4,1.1
passenger,0.53,-0.61,-0.16
passer by,0.54,-0.44,-0.04
passerby,0.39,-0.41,-0.54
passionate,2.23,1.69,1.56
passionate,1.2,1.2,0.4
passive,-0.36,-1.12,-0.79
past,1,0.6,0.2
pastor,2.04,1.16,-0.75
pat,1.3,0.5,0.4
patient,0.51,-1.32,-0.78
patient,0.6,-0.3,-0.1
patient,2.04,1.12,-0.86
patio,1.71,-0.24,-0.34
patriot,1.9,1.3,1
patriot,1.46,1.49,1.33
patrolman,0.87,1.42,0.66
patron,1.61,0.7,-0.14
patronize,-0.26,0.54,0.23
pauper,-0.09,-1.51,-0.53
paw,-1.2,-0.35,0.9
pawnbroker,-0.14,0.06,-0.35
pawnshop,-0.26,-0.09,-0.44
pay,1.3,0.8,0.4
pay,1.33,0.82,0.04
pay __ for something,1.23,0.76,0.08
pay for,1.15,0.64,0.21
pc,-0.11,0.45,-0.58
peace,2.3,0.6,0
peace_corps,2.1,1.4,1.6
peaceful,2.23,1.03,-1.03
peacemaker,1.99,0.84,-0.01
peacetime,2.53,1.39,-1.13
peasant,1.65,-1.33,0.11
peasant,0.4,-0.6,0.1
pederast,0.4,-0.1,0
pedestrian,0.49,-0.46,-0.3
pediatrician,2.53,1.78,0.59
peek at,-0.76,-0.39,-0.14
peep at,-1.54,-0.63,-0.8
peeping-tom,-2.13,-1.24,0.78
peer,0.02,0.35,-0.4
peeved,-1.55,-0.84,-0.13
pen,1,0,0.2
penalize,0.9,0.3,0.2
penalize,-0.59,1.15,0.22
pencil,1.1,-0.7,-0.3
pencil pusher,-0.02,-0.46,-0.19
penitentiary,-1.49,1.56,0.27
pensive,0.41,0.12,-0.79
penthouse,1.05,1.56,0.89
people,1.3,1,1.2
people,0.9,0.2,0.9
pep rally,1.49,1.5,2.57
perceptive,2.09,1.83,0.65
perfectionist,0.58,0.45,0.55
perfume,1.8,0.4,0.2
perhaps,0.4,0,0
perjuror,-1.83,-0.35,0.33
permanent,1,0.9,-0.4
permissive,0.15,0.11,0.51
permit,1.1,-0.1,0.4
persecute,-2.09,0.95,0.62
persecuted,-2.07,-1.03,0.09
persistent,1.13,1.48,1.27
person,1.2,0.5,0.7
personal,0.9,0.8,-0.4
perspiration,-0.4,0.1,0
persuade,0.24,1.51,0.49
persuasive,1.13,1.73,0.81
pervert,-0.8,-0.14,0.15
pervert,-1.96,0.41,0.72
perverted,-1.81,-0.68,0.63
pessimist,-1.8,-1.95,-1.03
pessimistic,-1.6,-1.07,-0.66
pest,-1.89,-0.62,1.22
pester,-1.64,-0.12,0.95
pet,1.17,0.53,0.4
pet store,1.4,0.17,1.02
petrified,-2.29,-1.93,-0.18
petty,-1.45,-0.92,0.03
philanthropist,1.15,1.08,-0.51
philosopher,1.31,0.72,-0.91
philosophy,1,1.1,0
phony,-2.05,-1.52,0.26
photograph,1.51,0.73,0.3
photographer,1.16,0.48,0.78
physician,1.99,1.94,0.28
physicist,0.98,1.22,-0.74
physiotherapist,1.81,1.57,0.65
piano,1.7,1,0.5
pickpocket,-2.24,-0.54,1
pickup,0.04,0.06,1.29
picture,1.6,0.4,0
piece,0.6,-0.7,0
pig,1.1,0.4,0.4
pigment,1,0.5,0.4
pilgrim,2.5,0.7,-0.45
pilgrimage,1.28,0.48,-0.73
pillow,1.7,-0.2,-0.5
pimp,-1.96,0.98,1.23
pinch,-0.55,-0.1,1.16
pinhead,-1.03,-1.56,0.04
pioneer,1.53,0.29,-0.29
pipsqueak,-0.53,-1.71,0.83
pistol whip,-1.97,0.81,1.73
pitiful,-1.5,-1.34,-0.74
pixie,1.14,-0.79,1.66
